Priority,Action,Suggested Approach,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
824,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJFZlZ,2025-11-05,Kuan Yew Coffee Shop,Restaurant,1,50000,"91, Jalan SS 3/31, Taman Universiti, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,,,,60123834762.0,,60123834762.0,3.3,272.0,$ (Budget),OPERATIONAL,ChIJFZlZDQtMzDERwMj9DE_-q44,3.0953054,101.6115329,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (272 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
825,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJd7mO,2025-11-05,Kitchen Art Brasserie,Restaurant,1,80000,"Empire Subang, Level 2, Jalan SS16/1, Ss 16, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,http://www.empirehotel.com.my/kitchen-art.html,,,60355651228.0,,60355651228.0,3.1,309.0,Unknown,OPERATIONAL,ChIJd7mO9FpMzDERizVbN05vxuk,3.082101999999999,101.5831144,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.1/5 (309 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
826,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ82qy,2025-11-05,JTR AUCTION HOUSE,Restaurant,1,80000,"140, Jalan Tun Sambanthan, Brickfields, 50470 Brickfield, Wilayah Persekutuan Kuala Lumpur, Malaysia",50470 Brickfield,Kuala Lumpur,50470.0,http://www.jtraj.com/,,,60146793560.0,,60146793560.0,3.0,7.0,Unknown,OPERATIONAL,ChIJ82qy1MFJzDERmoDcVKlxTCA,3.132061,101.687026,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (7 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
827,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJgemS,2025-11-05,Lonpac Insurance Bhd,Restaurant,1,80000,"LG, 6th to 9th, 21st to 26th Floor, Bangunan Public Bank, 6, Jalan Sultan Sulaiman, Kampung Attap, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50000 Kuala Lumpur,Kuala Lumpur,50000.0,https://www.lonpac.com/,,,60322628688.0,,60322628688.0,3.7,123.0,Unknown,OPERATIONAL,ChIJgemSLNtJzDERVsM-7jUuT-8,3.1388007,101.6955461,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (123 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
828,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ1U21,2025-11-05,Nova 2 Apartment,Restaurant,1,80000,"Malaysia, Federal Territory of Kuala Lumpur, Kuala Lumpur, Segambut, NOVA 2 APARTMENT Jalan 34/38a, Taman Sri Sinar邮政编码: 51200",Segambut,Kuala Lumpur,51200.0,,,,60362629970.0,,60362629970.0,3.9,26.0,Unknown,OPERATIONAL,ChIJ1U21mpxIzDERZwZwzKCZ5SE,3.1865741,101.647384,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (26 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
829,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJRc_3,2025-11-05,Starbucks,"Cafe, Store",1,100000,"A-0-1 (Front Portion), Ground Floor, Block A, Wisma HB, Megan Avenue II, 12, 50450, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,,,,60321812615.0,,60321812615.0,3.5,230.0,$$ (Moderate),OPERATIONAL,ChIJRc_38Nk3zDERYol3zjBlis0,3.1617644,101.7118736,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (230 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
830,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ4RKx,2025-11-05,Muar Street Kopitiam,"Restaurant, Cafe",1,80000,"28, Jalan 28/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,,,,60328587333.0,,60328587333.0,3.9,73.0,Unknown,OPERATIONAL,ChIJ4RKxwu9IzDER0cVTnStWDAs,3.1626944,101.6487052,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (73 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
831,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJOeel,2025-11-05,Secret Recipe,"Restaurant, Cafe",1,100000,"Level 03-99, Berjaya Times Square, 1, Jln Imbi, Imbi, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,http://www.secretrecipe.com.my/,,,60328581345.0,,60328581345.0,3.9,210.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJOeeliSg2zDEReoQ51I9Ix30,3.1417301,101.7099863,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (210 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
832,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJY7ct,2025-11-05,SeiraKu BISTRO,Restaurant,1,80000,"15, Jalan Solaris 4, Solaris Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,,,,60172447981.0,,60172447981.0,3.4,5.0,Unknown,OPERATIONAL,ChIJY7ctP4pIzDERb-Q2djS3vTQ,3.175385799999999,101.6595307,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (5 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
833,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJNxhu,2025-11-05,Shell,"Gas Station, Convenience Store, Cafe",1,100000,"LOT 148, Jln Tun Razak, Titiwangsa, 50400 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50400 Kuala Lumpur,Kuala Lumpur,50400.0,https://find.shell.com/my/fuel/10366955-shell-jalan-tun-razak-kl/en_MY,,,60123500902.0,,60123500902.0,3.8,204.0,$$ (Moderate),OPERATIONAL,ChIJNxhuP-A3zDERAzvjCv676EI,3.172368,101.708146,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (204 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
834,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ922L,2025-11-05,The Coffee Bean & Tea Leaf,Cafe,1,100000,"Lot G 37, Ground Floor, Quill City Mall, 1018, Jln Sultan Ismail, Bandar Wawasan, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://www.coffeebean.com.my/,,,60129105810.0,,60129105810.0,3.6,92.0,$$ (Moderate),OPERATIONAL,ChIJ922LOS9IzDERxnvFtScHsx8,3.1598664,101.7000562,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (92 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
835,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ0cTr,2025-11-05,The Coffee Bean & Tea Leaf,"Cafe, Store",1,100000,"F27 & F28, First Floor, Lot 10 Shopping Centre, 50, Jln Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://www.coffeebean.com.my/,,,60186311833.0,,60186311833.0,3.8,175.0,$$ (Moderate),OPERATIONAL,ChIJ0cTrVik2zDERx9u8S8l8dkU,3.1461957,101.7120231,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (175 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
836,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJdUJq,2025-11-05,Salad Atelier (Avenue K),"Cafe, Health, Store",1,80000,"2nd floor, SAC L2-2, Avenue K, 156, Jln Ampang, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.saladatelier.com/,,,60163321561.0,,60163321561.0,3.9,136.0,Unknown,OPERATIONAL,ChIJdUJqxNA3zDERkGPWHOsunXo,3.159481,101.713507,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (136 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
837,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJRZYN,2025-11-05,Rain Bistro,"Cafe, Restaurant",1,80000,"76, Jalan Medan Putra 3, Medan Putra Business Centre, Bandar Menjalara, 52200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",52200 Kuala Lumpur,Kuala Lumpur,52200.0,,,,60176655121.0,,60176655121.0,3.8,29.0,Unknown,OPERATIONAL,ChIJRZYNO6hIzDER-JaHnpa5pRc,3.1910382,101.6252842,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (29 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
838,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJS0zH,2025-11-05,Secret Recipe - Hartamas Shopping Centre,Cafe,1,100000,"60, Lot G-21 & 21A, Ground Floor, Hartamas Shopping Centre, Jalan Sri Hartamas 1, Sri Hartamas, 50480 Taman Sri Hartamas, Federal Territory of Kuala Lumpur, Malaysia",50480 Taman Sri Hartamas,Kuala Lumpur,50480.0,http://www.secretrecipe.com.my/,,,60362010693.0,,60362010693.0,3.9,286.0,$$ (Moderate),OPERATIONAL,ChIJS0zHMfdIzDERSykmIMimrYU,3.1635206,101.6568573,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (286 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
839,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ5e6w,2025-11-05,HotShots Coffee & Tea,"Cafe, Store",1,80000,"A2 - UG1 - 07, Publika Dutamas, 1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,,,,601300888138.0,,601300888138.0,2.3,4.0,Unknown,OPERATIONAL,ChIJ5e6wBV5IzDERVWGe2f6egFo,3.170588899999999,101.6653796,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.3/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
840,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJFRzn,2025-11-05,Gloria Jean's Coffees KDN,"Cafe, Store",1,80000,"Kompleks Kementerian Dalam Negeri, Jalan Sri Hartamas 1, Jalan Duta, 50480 Wilayah Persekutuan Kuala Lumpur, Malaysia",Jalan Duta,Kuala Lumpur,50480.0,,,,60183158591.0,,60183158591.0,3.4,37.0,Unknown,OPERATIONAL,ChIJFRznFlxIzDERl0XVyBphKE8,3.16756,101.667903,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (37 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
841,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJe6TC,2025-11-05,Tealive Lotus's Kepong,Cafe,1,100000,"FOL-01 & FOL-02 1st Floor, 3, Jalan 7A/62A, Bandar Menjalara, 52200 Kepong, Federal Territory of Kuala Lumpur, Malaysia",52200 Kepong,Kuala Lumpur,52200.0,https://www.tealive.com.my/,,,60122898581.0,,60122898581.0,2.4,37.0,$$ (Moderate),OPERATIONAL,ChIJe6TCcB5GzDER7ecRX0FRChA,3.192709899999999,101.6327506,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.4/5 (37 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
842,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJzyqw,2025-11-05,Restoran Puteri Pencala,"Cafe, Store, Restaurant",1,100000,"Lot 3074, Jalan Datuk Sulaiman, Taman Tun Dr Ismail, 60000 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Wilayah Persekutuan,Kuala Lumpur,60000.0,https://www.puteripencala.com/,,,601121139026.0,,601121139026.0,3.9,64.0,$$ (Moderate),OPERATIONAL,ChIJzyqwGtpIzDERAmOX2T3oWBY,3.1576221,101.6277669,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (64 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
843,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJjQR-,2025-11-05,Golden Sweet Home Restaurant Sdn Bhd • 创新茶餐室,"Cafe, Store, Restaurant",1,100000,"17, Jalan 9/62a, Bandar Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",52200 Kuala Lumpur,Kuala Lumpur,52200.0,https://www.facebook.com/goldensweethomerestaurant,,,60122263266.0,,60122263266.0,3.6,394.0,$$ (Moderate),OPERATIONAL,ChIJjQR-LRxGzDERx9u_BVObpA0,3.194250599999999,101.6320896,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (394 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
844,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJS7Rp,2025-11-05,Las Vacas @ Shell Sri Hartamas,Restaurant,1,200000,"Lot 48651, Jln Sri Hartamas 22, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,48651.0,http://linktr.ee/lasvacaskl,,,60123230443.0,,60123230443.0,3.8,234.0,$$$ (Expensive),CLOSED_TEMPORARILY,ChIJS7RpgvFIzDER4aubYl06eew,3.1640776,101.651656,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.8/5 (234 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
845,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJWwM0,2025-11-05,Jovial Veggie House,Restaurant,1,100000,"Jalan Metro Perdana Timur 3, Taman Usahawan, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",52100 Kuala Lumpur,Kuala Lumpur,52100.0,,,,60126698909.0,,60126698909.0,3.8,222.0,$$ (Moderate),OPERATIONAL,ChIJWwM060ZGzDERHVQ024GFW8o,3.214721200000001,101.6456848,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (222 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
846,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJIeiG,2025-11-05,Empire Sushi The Exchange TRX,"Meal Takeaway, Restaurant",1,100000,"C.OS. 01 & C.OS. E01, Concourse Level, Plaza The Exchange TRX, Persiaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55188 Kuala Lumpur,Kuala Lumpur,55188.0,https://empiresushi.com.my/,,,60380800237.0,,60380800237.0,3.1,35.0,$$ (Moderate),OPERATIONAL,ChIJIeiGr9U3zDER5EF6i_97xVE,3.1425267,101.7179373,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.1/5 (35 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
847,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJY1WN,2025-11-05,Bank Simpanan Nasional,"Bank, Atm, Finance",1,80000,"Ground Floor & First Floor, 117, Jln Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,,,,601300881900.0,,601300881900.0,2.9,127.0,Unknown,OPERATIONAL,ChIJY1WNTdY3zDERHV_ImrMQqbU,3.1578139,101.7090979,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.9/5 (127 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
848,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJId8Z,2025-11-05,Air Mauritius Ltd,Restaurant,1,80000,"Suite 1802, 18th Floor, Wisma Chuang, 34, Jln Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://www.airmauritius.com/%20infokul@airmauritius.com,,,60189645759.0,,60189645759.0,3.0,10.0,Unknown,OPERATIONAL,ChIJId8ZPCs2zDERbnTeYRgHz8k,3.1490543,101.7113598,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (10 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
849,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ-wR2,2025-11-05,British Council Malaysia,Restaurant,1,80000,"Ground Floor, West Block, Wisma Golden Eagle Realty, 142C, Jln Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.britishcouncil.my/,,,60327237900.0,,60327237900.0,3.8,301.0,Unknown,OPERATIONAL,ChIJ-wR2vNc3zDERSDizY7ZOKF8,3.1594496,101.7087952,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (301 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
850,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ217W,2025-11-05,Public Bank,"Bank, Atm, Finance",1,80000,"Level 1 & 7, Menara Public Bank 2, 33.02, Level 33, Menara Public Bank 2, 78, Raja Chulan Rd, Kuala Lumpur, 50200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50200 Kuala Lumpur,Kuala Lumpur,50200.0,https://www.pbebank.com/,,,60321418255.0,,60321418255.0,2.9,14.0,Unknown,OPERATIONAL,ChIJ217W2yo2zDER1wUNtWEhXW4,3.1510043,101.7074231,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.9/5 (14 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
851,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ_4Wu,2025-11-05,ATM - Public Bank,"Bank, Finance",1,80000,"Ground FLoor, Menara Public Bank, 146, Jln Ampang, Kampung Baru, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.pbebank.com/,,,60321766000.0,,60321766000.0,2.5,96.0,Unknown,OPERATIONAL,ChIJ_4WudNc3zDERy0pA2jxPt0Q,3.1602028,101.7096604,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.5/5 (96 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
852,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJkRiK,2025-11-05,Happy Potato @ Quill City Mall,"Meal Takeaway, Restaurant",1,80000,"LG-12, Lower Ground Floor, Quill City Mall, 1018, Jln Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://www.happypotato.com.my/,,,60127881723.0,,60127881723.0,3.2,5.0,Unknown,OPERATIONAL,ChIJkRiKyjpJzDERzy8uVYjCTfE,3.1598739,101.7002999,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (5 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
853,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJG5wW,2025-11-05,ALYATEY BAKERY,"Bakery, Store",1,80000,"10-1F, JALAN AU 1A/4F TAMAN KERAMAT, PERMAI, Kampung Datuk Keramat, 54200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",54200 Kuala Lumpur,Kuala Lumpur,54200.0,http://www.alyateybakery.com/,,,601118620680.0,,601118620680.0,3.5,4.0,Unknown,OPERATIONAL,ChIJG5wW25A3zDERlz2azaWx6Kg,3.176557,101.738764,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
854,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJV_X8,2025-11-05,Empire Sushi Avenue K,"Meal Takeaway, Restaurant",1,100000,"Avenue K, C-16A, Concourse Level. 156, Jalan Ampang, Kampung Baru Kuala Lumpur, Wilayah Persekutuan, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://empiresushi.com.my/,,,60380800237.0,,60380800237.0,3.9,61.0,$$ (Moderate),OPERATIONAL,ChIJV_X8xNA3zDERwVwvGoZzot0,3.159389,101.713429,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (61 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
855,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ0Xeb,2025-11-05,"KFC AEON AU2, Setiawangsa","Meal Takeaway, Restaurant",1,100000,"6, Jalan Taman Setiawangsa, Bandar Baru Ampang, 54200 Ampang, Wilayah Persekutuan Kuala Lumpur, Malaysia",54200 Ampang,Kuala Lumpur,54200.0,https://kfc.com.my/,,,60342655729.0,,60342655729.0,3.7,228.0,$$ (Moderate),OPERATIONAL,ChIJ0XebvZ03zDERgYO0VTwelgg,3.176536699999999,101.7499825,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (228 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
856,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJG58D,2025-11-05,Secret Recipe Lotus's Ampang,"Restaurant, Bakery, Store",1,100000,"Lot PT 25, Ground Floor, Tesco Ampang,, Jalan Pandan Prima 2, Dataran Pandan Prima, 55100 Dataran Pandan Prima, Federal Territory of Kuala Lumpur, Malaysia",55100 Dataran Pandan Prima,Kuala Lumpur,55100.0,http://www.secretrecipe.com.my/,,,60392851591.0,,60392851591.0,3.3,167.0,$$ (Moderate),OPERATIONAL,ChIJG58D0lE2zDERQeCgeBf3rNI,3.144209099999999,101.7419687,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (167 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
857,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJNStV,2025-11-05,KFC Taman Cempaka (Axis Atrium),"Meal Takeaway, Restaurant",1,100000,"Lot No G-12 & GAF 13A, First Floor, Axis Atrium, Jalan Cempaka, Taman Cempaka, 68000 Ampang, Selangor, Malaysia",68000 Ampang,Selangor,68000.0,https://kfc.com.my/,,,60392014652.0,,60392014652.0,3.8,401.0,$$ (Moderate),OPERATIONAL,ChIJNStVD1k2zDERmdxw3hp1hMc,3.136498500000001,101.7468968,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (401 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
858,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJeYVC,2025-11-05,Lok Lok King on Wheels,"Restaurant, Meal Takeaway",1,80000,"2428, Jalan Memanda 2, Taman Dato Ahmad Razali, 68000 Ampang, Selangor, Malaysia",68000 Ampang,Selangor,68000.0,,,,60122626606.0,,60122626606.0,3.0,5.0,Unknown,OPERATIONAL,ChIJeYVCNag3zDERboYZneNsICo,3.1585444,101.7501949,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (5 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
859,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ2VJu,2025-11-05,Dunkin' Donuts Ampang Point,"Bakery, Store",1,100000,"Lot G09, Ground Floor, Ampang Point Shopping Centre, Jln Memanda 3, Taman Dato Ahmad Razali, 68000 Ampang Jaya, Selangor, Malaysia",68000 Ampang Jaya,Selangor,68000.0,http://www.dunkindonuts.com.my/,,,60387872679.0,,60387872679.0,3.1,28.0,$$ (Moderate),OPERATIONAL,ChIJ2VJuxak3zDERfojQgvs0mfk,3.1576,101.751222,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.1/5 (28 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
860,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJFXvA,2025-11-05,Lavender Bakery @Suria KLCC,"Bakery, Store",1,80000,"Lot C61 & C62, Concourse Floor, Menara Berkembar Petronas, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,http://www.lavenderbakery.com/,,,60348139471.0,,60348139471.0,3.8,142.0,Unknown,OPERATIONAL,ChIJFXvAEu03zDERhE6z8mJOLcU,3.1577405,101.712167,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (142 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
861,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJm9LR,2025-11-05,Lounge on the Park,"Cafe, Store",1,80000,"Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,https://www.mandarinoriental.com/en/kuala-lumpur/petronas-towers/dine/lounge-on-the-park?src=loc.yext.mokul.ggl,,,60321798883.0,,60321798883.0,3.9,140.0,Unknown,OPERATIONAL,ChIJm9LRBNQ3zDEROwhx2PJNv3I,3.1557666,101.712216,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (140 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
862,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJRw1a,2025-11-05,"Tealive Riverwalk Village, KL",Cafe,1,100000,"Lot TDE-B, Trellis Area @ Block D, Rivercity 3rd Mile, Jln Sultan Azlan Shah, Jalan Ipoh, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",51200 Kuala Lumpur,Kuala Lumpur,51200.0,https://www.tealive.com.my/,,,60361445581.0,,60361445581.0,2.5,67.0,$$ (Moderate),OPERATIONAL,ChIJRw1aOG1IzDERmlLeDCZhsQA,3.1798283,101.6832284,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.5/5 (67 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
